Team,Time,Type,Puzzle,Submission,Response
enigma,2020-02-01 10:00:00,unlock,art-of-the-dress,,
enigma,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
enigma,2020-02-01 10:00:00,unlock,applejacks-game,,
enigma,2020-02-01 10:00:00,unlock,its-a-long-story,,
enigma,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
enigma,2020-02-01 10:00:00,unlock,flying-high,,
Username,2020-02-01 10:00:00,unlock,art-of-the-dress,,
Username,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
Username,2020-02-01 10:00:00,unlock,applejacks-game,,
Username,2020-02-01 10:00:00,unlock,its-a-long-story,,
Username,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
Username,2020-02-01 10:00:00,unlock,flying-high,,
trufact,2020-02-01 10:00:00,unlock,art-of-the-dress,,
trufact,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
trufact,2020-02-01 10:00:00,unlock,applejacks-game,,
trufact,2020-02-01 10:00:00,unlock,its-a-long-story,,
trufact,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
trufact,2020-02-01 10:00:00,unlock,flying-high,,
Unseen,2020-02-01 10:00:00,unlock,art-of-the-dress,,
Unseen,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
Unseen,2020-02-01 10:00:00,unlock,applejacks-game,,
Unseen,2020-02-01 10:00:00,unlock,its-a-long-story,,
Unseen,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
Unseen,2020-02-01 10:00:00,unlock,flying-high,,
hobgoblin,2020-02-01 10:00:00,unlock,art-of-the-dress,,
hobgoblin,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
hobgoblin,2020-02-01 10:00:00,unlock,applejacks-game,,
hobgoblin,2020-02-01 10:00:00,unlock,its-a-long-story,,
hobgoblin,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
hobgoblin,2020-02-01 10:00:00,unlock,flying-high,,
sbernste,2020-02-01 10:00:00,unlock,art-of-the-dress,,
sbernste,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
sbernste,2020-02-01 10:00:00,unlock,applejacks-game,,
sbernste,2020-02-01 10:00:00,unlock,its-a-long-story,,
sbernste,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
sbernste,2020-02-01 10:00:00,unlock,flying-high,,
steiitb,2020-02-01 10:00:00,unlock,art-of-the-dress,,
steiitb,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
steiitb,2020-02-01 10:00:00,unlock,applejacks-game,,
steiitb,2020-02-01 10:00:00,unlock,its-a-long-story,,
steiitb,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
steiitb,2020-02-01 10:00:00,unlock,flying-high,,
snackoverflow,2020-02-01 10:00:00,unlock,art-of-the-dress,,
snackoverflow,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
snackoverflow,2020-02-01 10:00:00,unlock,applejacks-game,,
snackoverflow,2020-02-01 10:00:00,unlock,its-a-long-story,,
snackoverflow,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
snackoverflow,2020-02-01 10:00:00,unlock,flying-high,,
SParkleoPS,2020-02-01 10:00:00,unlock,art-of-the-dress,,
SParkleoPS,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
SParkleoPS,2020-02-01 10:00:00,unlock,applejacks-game,,
SParkleoPS,2020-02-01 10:00:00,unlock,its-a-long-story,,
SParkleoPS,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
SParkleoPS,2020-02-01 10:00:00,unlock,flying-high,,
ggf,2020-02-01 10:00:00,unlock,art-of-the-dress,,
ggf,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
ggf,2020-02-01 10:00:00,unlock,applejacks-game,,
ggf,2020-02-01 10:00:00,unlock,its-a-long-story,,
ggf,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
ggf,2020-02-01 10:00:00,unlock,flying-high,,
Area51,2020-02-01 10:00:00,unlock,art-of-the-dress,,
Area51,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
Area51,2020-02-01 10:00:00,unlock,applejacks-game,,
Area51,2020-02-01 10:00:00,unlock,its-a-long-story,,
Area51,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
Area51,2020-02-01 10:00:00,unlock,flying-high,,
salley,2020-02-01 10:00:00,unlock,art-of-the-dress,,
salley,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
salley,2020-02-01 10:00:00,unlock,applejacks-game,,
salley,2020-02-01 10:00:00,unlock,its-a-long-story,,
salley,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
salley,2020-02-01 10:00:00,unlock,flying-high,,
timevultures,2020-02-01 10:00:00,unlock,art-of-the-dress,,
timevultures,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
timevultures,2020-02-01 10:00:00,unlock,applejacks-game,,
timevultures,2020-02-01 10:00:00,unlock,its-a-long-story,,
timevultures,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
timevultures,2020-02-01 10:00:00,unlock,flying-high,,
Uhtoff,2020-02-01 10:00:00,unlock,art-of-the-dress,,
Uhtoff,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
Uhtoff,2020-02-01 10:00:00,unlock,applejacks-game,,
Uhtoff,2020-02-01 10:00:00,unlock,its-a-long-story,,
Uhtoff,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
Uhtoff,2020-02-01 10:00:00,unlock,flying-high,,
smrtSeattle,2020-02-01 10:00:00,unlock,art-of-the-dress,,
smrtSeattle,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
smrtSeattle,2020-02-01 10:00:00,unlock,applejacks-game,,
smrtSeattle,2020-02-01 10:00:00,unlock,its-a-long-story,,
smrtSeattle,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
smrtSeattle,2020-02-01 10:00:00,unlock,flying-high,,
KPaNE2,2020-02-01 10:00:00,unlock,art-of-the-dress,,
KPaNE2,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
KPaNE2,2020-02-01 10:00:00,unlock,applejacks-game,,
KPaNE2,2020-02-01 10:00:00,unlock,its-a-long-story,,
KPaNE2,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
KPaNE2,2020-02-01 10:00:00,unlock,flying-high,,
Broecat,2020-02-01 10:00:00,unlock,art-of-the-dress,,
Broecat,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
Broecat,2020-02-01 10:00:00,unlock,applejacks-game,,
Broecat,2020-02-01 10:00:00,unlock,its-a-long-story,,
Broecat,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
Broecat,2020-02-01 10:00:00,unlock,flying-high,,
Circuit_City,2020-02-01 10:00:00,unlock,art-of-the-dress,,
Circuit_City,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
Circuit_City,2020-02-01 10:00:00,unlock,applejacks-game,,
Circuit_City,2020-02-01 10:00:00,unlock,its-a-long-story,,
Circuit_City,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
Circuit_City,2020-02-01 10:00:00,unlock,flying-high,,
celestai,2020-02-01 10:00:00,unlock,art-of-the-dress,,
celestai,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
celestai,2020-02-01 10:00:00,unlock,applejacks-game,,
celestai,2020-02-01 10:00:00,unlock,its-a-long-story,,
celestai,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
celestai,2020-02-01 10:00:00,unlock,flying-high,,
fstock96,2020-02-01 10:00:00,unlock,art-of-the-dress,,
fstock96,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
fstock96,2020-02-01 10:00:00,unlock,applejacks-game,,
fstock96,2020-02-01 10:00:00,unlock,its-a-long-story,,
fstock96,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
fstock96,2020-02-01 10:00:00,unlock,flying-high,,
idontknow,2020-02-01 10:00:00,unlock,art-of-the-dress,,
idontknow,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
idontknow,2020-02-01 10:00:00,unlock,applejacks-game,,
idontknow,2020-02-01 10:00:00,unlock,its-a-long-story,,
idontknow,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
idontknow,2020-02-01 10:00:00,unlock,flying-high,,
turbochooks,2020-02-01 10:00:00,unlock,art-of-the-dress,,
turbochooks,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
turbochooks,2020-02-01 10:00:00,unlock,applejacks-game,,
turbochooks,2020-02-01 10:00:00,unlock,its-a-long-story,,
turbochooks,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
turbochooks,2020-02-01 10:00:00,unlock,flying-high,,
fredherrington,2020-02-01 10:00:00,unlock,art-of-the-dress,,
fredherrington,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
fredherrington,2020-02-01 10:00:00,unlock,applejacks-game,,
fredherrington,2020-02-01 10:00:00,unlock,its-a-long-story,,
fredherrington,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
fredherrington,2020-02-01 10:00:00,unlock,flying-high,,
pink_e_pi,2020-02-01 10:00:00,unlock,art-of-the-dress,,
pink_e_pi,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
pink_e_pi,2020-02-01 10:00:00,unlock,applejacks-game,,
pink_e_pi,2020-02-01 10:00:00,unlock,its-a-long-story,,
pink_e_pi,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
pink_e_pi,2020-02-01 10:00:00,unlock,flying-high,,
ctg,2020-02-01 10:00:00,unlock,art-of-the-dress,,
ctg,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
ctg,2020-02-01 10:00:00,unlock,applejacks-game,,
ctg,2020-02-01 10:00:00,unlock,its-a-long-story,,
ctg,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
ctg,2020-02-01 10:00:00,unlock,flying-high,,
hellmans,2020-02-01 10:00:00,unlock,art-of-the-dress,,
hellmans,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
hellmans,2020-02-01 10:00:00,unlock,applejacks-game,,
hellmans,2020-02-01 10:00:00,unlock,its-a-long-story,,
hellmans,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
hellmans,2020-02-01 10:00:00,unlock,flying-high,,
fury,2020-02-01 10:00:00,unlock,art-of-the-dress,,
fury,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
fury,2020-02-01 10:00:00,unlock,applejacks-game,,
fury,2020-02-01 10:00:00,unlock,its-a-long-story,,
fury,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
fury,2020-02-01 10:00:00,unlock,flying-high,,
Hootligans,2020-02-01 10:00:00,unlock,art-of-the-dress,,
Hootligans,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
Hootligans,2020-02-01 10:00:00,unlock,applejacks-game,,
Hootligans,2020-02-01 10:00:00,unlock,its-a-long-story,,
Hootligans,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
Hootligans,2020-02-01 10:00:00,unlock,flying-high,,
PictureGame,2020-02-01 10:00:00,unlock,art-of-the-dress,,
PictureGame,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
PictureGame,2020-02-01 10:00:00,unlock,applejacks-game,,
PictureGame,2020-02-01 10:00:00,unlock,its-a-long-story,,
PictureGame,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
PictureGame,2020-02-01 10:00:00,unlock,flying-high,,
Yuki,2020-02-01 10:00:00,unlock,art-of-the-dress,,
Yuki,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
Yuki,2020-02-01 10:00:00,unlock,applejacks-game,,
Yuki,2020-02-01 10:00:00,unlock,its-a-long-story,,
Yuki,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
Yuki,2020-02-01 10:00:00,unlock,flying-high,,
cps,2020-02-01 10:00:00,unlock,art-of-the-dress,,
cps,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
cps,2020-02-01 10:00:00,unlock,applejacks-game,,
cps,2020-02-01 10:00:00,unlock,its-a-long-story,,
cps,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
cps,2020-02-01 10:00:00,unlock,flying-high,,
tangerinefiends,2020-02-01 10:00:00,unlock,art-of-the-dress,,
tangerinefiends,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
tangerinefiends,2020-02-01 10:00:00,unlock,applejacks-game,,
tangerinefiends,2020-02-01 10:00:00,unlock,its-a-long-story,,
tangerinefiends,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
tangerinefiends,2020-02-01 10:00:00,unlock,flying-high,,
wedrinkandknowthings,2020-02-01 10:00:00,unlock,art-of-the-dress,,
wedrinkandknowthings,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
wedrinkandknowthings,2020-02-01 10:00:00,unlock,applejacks-game,,
wedrinkandknowthings,2020-02-01 10:00:00,unlock,its-a-long-story,,
wedrinkandknowthings,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
wedrinkandknowthings,2020-02-01 10:00:00,unlock,flying-high,,
teammate,2020-02-01 10:00:00,unlock,art-of-the-dress,,
teammate,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
teammate,2020-02-01 10:00:00,unlock,applejacks-game,,
teammate,2020-02-01 10:00:00,unlock,its-a-long-story,,
teammate,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
teammate,2020-02-01 10:00:00,unlock,flying-high,,
EricBerlin,2020-02-01 10:00:00,unlock,art-of-the-dress,,
EricBerlin,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
EricBerlin,2020-02-01 10:00:00,unlock,applejacks-game,,
EricBerlin,2020-02-01 10:00:00,unlock,its-a-long-story,,
EricBerlin,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
EricBerlin,2020-02-01 10:00:00,unlock,flying-high,,
puzzlesareforslovers,2020-02-01 10:00:00,unlock,art-of-the-dress,,
puzzlesareforslovers,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
puzzlesareforslovers,2020-02-01 10:00:00,unlock,applejacks-game,,
puzzlesareforslovers,2020-02-01 10:00:00,unlock,its-a-long-story,,
puzzlesareforslovers,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
puzzlesareforslovers,2020-02-01 10:00:00,unlock,flying-high,,
dootdoot,2020-02-01 10:00:00,unlock,art-of-the-dress,,
dootdoot,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
dootdoot,2020-02-01 10:00:00,unlock,applejacks-game,,
dootdoot,2020-02-01 10:00:00,unlock,its-a-long-story,,
dootdoot,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
dootdoot,2020-02-01 10:00:00,unlock,flying-high,,
animatedammenate,2020-02-01 10:00:00,unlock,art-of-the-dress,,
animatedammenate,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
animatedammenate,2020-02-01 10:00:00,unlock,applejacks-game,,
animatedammenate,2020-02-01 10:00:00,unlock,its-a-long-story,,
animatedammenate,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
animatedammenate,2020-02-01 10:00:00,unlock,flying-high,,
mysterymachine,2020-02-01 10:00:00,unlock,art-of-the-dress,,
mysterymachine,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
mysterymachine,2020-02-01 10:00:00,unlock,applejacks-game,,
mysterymachine,2020-02-01 10:00:00,unlock,its-a-long-story,,
mysterymachine,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
mysterymachine,2020-02-01 10:00:00,unlock,flying-high,,
robinhood,2020-02-01 10:00:00,unlock,art-of-the-dress,,
robinhood,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
robinhood,2020-02-01 10:00:00,unlock,applejacks-game,,
robinhood,2020-02-01 10:00:00,unlock,its-a-long-story,,
robinhood,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
robinhood,2020-02-01 10:00:00,unlock,flying-high,,
p,2020-02-01 10:00:00,unlock,art-of-the-dress,,
p,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
p,2020-02-01 10:00:00,unlock,applejacks-game,,
p,2020-02-01 10:00:00,unlock,its-a-long-story,,
p,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
p,2020-02-01 10:00:00,unlock,flying-high,,
poniesaremystic,2020-02-01 10:00:00,unlock,art-of-the-dress,,
poniesaremystic,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
poniesaremystic,2020-02-01 10:00:00,unlock,applejacks-game,,
poniesaremystic,2020-02-01 10:00:00,unlock,its-a-long-story,,
poniesaremystic,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
poniesaremystic,2020-02-01 10:00:00,unlock,flying-high,,
141table,2020-02-01 10:00:00,unlock,art-of-the-dress,,
141table,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
141table,2020-02-01 10:00:00,unlock,applejacks-game,,
141table,2020-02-01 10:00:00,unlock,its-a-long-story,,
141table,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
141table,2020-02-01 10:00:00,unlock,flying-high,,
lowexp,2020-02-01 10:00:00,unlock,art-of-the-dress,,
lowexp,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
lowexp,2020-02-01 10:00:00,unlock,applejacks-game,,
lowexp,2020-02-01 10:00:00,unlock,its-a-long-story,,
lowexp,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
lowexp,2020-02-01 10:00:00,unlock,flying-high,,
squidevil,2020-02-01 10:00:00,unlock,art-of-the-dress,,
squidevil,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
squidevil,2020-02-01 10:00:00,unlock,applejacks-game,,
squidevil,2020-02-01 10:00:00,unlock,its-a-long-story,,
squidevil,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
squidevil,2020-02-01 10:00:00,unlock,flying-high,,
Seen,2020-02-01 10:00:00,unlock,art-of-the-dress,,
Seen,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
Seen,2020-02-01 10:00:00,unlock,applejacks-game,,
Seen,2020-02-01 10:00:00,unlock,its-a-long-story,,
Seen,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
Seen,2020-02-01 10:00:00,unlock,flying-high,,
talkinboutthefoals,2020-02-01 10:00:00,unlock,art-of-the-dress,,
talkinboutthefoals,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
talkinboutthefoals,2020-02-01 10:00:00,unlock,applejacks-game,,
talkinboutthefoals,2020-02-01 10:00:00,unlock,its-a-long-story,,
talkinboutthefoals,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
talkinboutthefoals,2020-02-01 10:00:00,unlock,flying-high,,
amymisha,2020-02-01 10:00:00,unlock,art-of-the-dress,,
amymisha,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
amymisha,2020-02-01 10:00:00,unlock,applejacks-game,,
amymisha,2020-02-01 10:00:00,unlock,its-a-long-story,,
amymisha,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
amymisha,2020-02-01 10:00:00,unlock,flying-high,,
dron,2020-02-01 10:00:00,unlock,art-of-the-dress,,
dron,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
dron,2020-02-01 10:00:00,unlock,applejacks-game,,
dron,2020-02-01 10:00:00,unlock,its-a-long-story,,
dron,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
dron,2020-02-01 10:00:00,unlock,flying-high,,
hippodrome,2020-02-01 10:00:00,unlock,art-of-the-dress,,
hippodrome,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
hippodrome,2020-02-01 10:00:00,unlock,applejacks-game,,
hippodrome,2020-02-01 10:00:00,unlock,its-a-long-story,,
hippodrome,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
hippodrome,2020-02-01 10:00:00,unlock,flying-high,,
Argodef,2020-02-01 10:00:00,unlock,art-of-the-dress,,
Argodef,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
Argodef,2020-02-01 10:00:00,unlock,applejacks-game,,
Argodef,2020-02-01 10:00:00,unlock,its-a-long-story,,
Argodef,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
Argodef,2020-02-01 10:00:00,unlock,flying-high,,
entwifemobile,2020-02-01 10:00:00,unlock,art-of-the-dress,,
entwifemobile,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
entwifemobile,2020-02-01 10:00:00,unlock,applejacks-game,,
entwifemobile,2020-02-01 10:00:00,unlock,its-a-long-story,,
entwifemobile,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
entwifemobile,2020-02-01 10:00:00,unlock,flying-high,,
pluru,2020-02-01 10:00:00,unlock,art-of-the-dress,,
pluru,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
pluru,2020-02-01 10:00:00,unlock,applejacks-game,,
pluru,2020-02-01 10:00:00,unlock,its-a-long-story,,
pluru,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
pluru,2020-02-01 10:00:00,unlock,flying-high,,
turkeyandkestrel,2020-02-01 10:00:00,unlock,art-of-the-dress,,
turkeyandkestrel,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
turkeyandkestrel,2020-02-01 10:00:00,unlock,applejacks-game,,
turkeyandkestrel,2020-02-01 10:00:00,unlock,its-a-long-story,,
turkeyandkestrel,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
turkeyandkestrel,2020-02-01 10:00:00,unlock,flying-high,,
secretshark,2020-02-01 10:00:00,unlock,art-of-the-dress,,
secretshark,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
secretshark,2020-02-01 10:00:00,unlock,applejacks-game,,
secretshark,2020-02-01 10:00:00,unlock,its-a-long-story,,
secretshark,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
secretshark,2020-02-01 10:00:00,unlock,flying-high,,
rainbowhash,2020-02-01 10:00:00,unlock,art-of-the-dress,,
rainbowhash,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
rainbowhash,2020-02-01 10:00:00,unlock,applejacks-game,,
rainbowhash,2020-02-01 10:00:00,unlock,its-a-long-story,,
rainbowhash,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
rainbowhash,2020-02-01 10:00:00,unlock,flying-high,,
ojnu,2020-02-01 10:00:00,unlock,art-of-the-dress,,
ojnu,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
ojnu,2020-02-01 10:00:00,unlock,applejacks-game,,
ojnu,2020-02-01 10:00:00,unlock,its-a-long-story,,
ojnu,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
ojnu,2020-02-01 10:00:00,unlock,flying-high,,
psmith01,2020-02-01 10:00:00,unlock,art-of-the-dress,,
psmith01,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
psmith01,2020-02-01 10:00:00,unlock,applejacks-game,,
psmith01,2020-02-01 10:00:00,unlock,its-a-long-story,,
psmith01,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
psmith01,2020-02-01 10:00:00,unlock,flying-high,,
friendship_is_magma,2020-02-01 10:00:00,unlock,art-of-the-dress,,
friendship_is_magma,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
friendship_is_magma,2020-02-01 10:00:00,unlock,applejacks-game,,
friendship_is_magma,2020-02-01 10:00:00,unlock,its-a-long-story,,
friendship_is_magma,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
friendship_is_magma,2020-02-01 10:00:00,unlock,flying-high,,
teammate1,2020-02-01 10:00:00,unlock,art-of-the-dress,,
teammate1,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
teammate1,2020-02-01 10:00:00,unlock,applejacks-game,,
teammate1,2020-02-01 10:00:00,unlock,its-a-long-story,,
teammate1,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
teammate1,2020-02-01 10:00:00,unlock,flying-high,,
Roger,2020-02-01 10:00:00,unlock,art-of-the-dress,,
Roger,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
Roger,2020-02-01 10:00:00,unlock,applejacks-game,,
Roger,2020-02-01 10:00:00,unlock,its-a-long-story,,
Roger,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
Roger,2020-02-01 10:00:00,unlock,flying-high,,
wilson,2020-02-01 10:00:00,unlock,art-of-the-dress,,
wilson,2020-02-01 10:00:00,unlock,not-quite-a-polka,,
wilson,2020-02-01 10:00:00,unlock,applejacks-game,,
wilson,2020-02-01 10:00:00,unlock,its-a-long-story,,
wilson,2020-02-01 10:00:00,unlock,the-key-is-going-slow-and-steady,,
wilson,2020-02-01 10:00:00,unlock,flying-high,,
baguettesmagiques,2020-02-01 10:00:00,unlock,art-of-the-dress,,
